CD14	CD23	CD3	CD19	id
235	254	290	285	5
648	218	170	125	6
29	86	115	70	1
169	151	505	213	7
243	277	274	291	8
268	246	266	215	4
225	327	273	318	8
315	336	368	305	8
145	189	481	204	7
283	330	275	222	8
113	0	558	294	7
123	155	576	259	7
267	247	286	326	8
179	264	295	199	4
108	0	137	114	1
72	104	315	131	1
205	343	348	83	4
243	320	258	160	4
0	85	535	276	7
317	265	238	343	8
132	261	224	208	5
78	0	531	203	7
179	274	226	255	5
180	274	258	252	5
146	268	246	269	5
200	334	181	249	5
217	247	304	293	5
296	298	165	243	4
115	240	503	213	7
65	124	178	442	5
128	173	457	214	7
200	191	280	304	5
230	205	310	132	4
127	236	570	291	7
236	191	251	228	5
193	301	326	257	8
291	346	356	338	8
260	287	358	286	8
216	43	210	158	1
101	219	632	268	7
149	153	183	245	1
205	148	621	296	7
175	270	616	185	7
245	387	271	274	8
141	320	176	252	5
99	233	162	220	1
481	594	492	462	9
667	0	194	262	6
636	659	501	585	9
190	211	242	175	4
0	0	484	302	7
254	238	280	228	4
87	36	548	282	7
125	224	529	248	7
187	296	572	213	7
237	337	301	226	8
241	295	237	254	5
304	304	326	217	8
228	309	245	238	4
182	223	233	231	5
248	415	299	331	8
75	580	0	446	2
134	191	494	197	7
112	0	581	175	7
170	271	120	109	1
83	138	168	175	1
89	181	122	221	1
140	0	546	60	7
0	204	557	245	7
113	27	542	212	7
213	259	241	126	4
2	452	14	459	2
58	50	563	171	7
143	71	631	277	7
117	216	591	299	7
657	84	314	314	6
171	270	273	314	5
57	119	607	287	7
90	223	118	152	1
241	375	265	255	8
145	296	228	229	5
198	113	574	221	7
198	301	281	230	4
67	559	175	454	2
111	116	556	251	7
147	197	567	255	7
286	361	328	310	8
65	154	599	214	7
59	0	533	232	7
97	11	429	217	7
16	180	534	238	7
225	236	250	260	5
188	279	341	309	8
43	131	308	132	1
144	237	574	204	7
162	267	249	276	5
407	468	429	623	3
101	146	290	205	1
292	219	298	252	8
485	463	365	402	3
177	287	191	254	5
151	70	436	98	7
43	141	619	366	7
126	176	161	187	1
85	119	634	312	7
274	279	250	208	4
651	346	380	371	6
184	318	250	251	5
114	266	233	194	4
170	241	554	271	7
189	341	305	266	8
100	110	561	312	7
92	237	594	296	7
131	87	556	300	7
194	181	553	66	7
148	133	628	176	7
621	242	242	236	6
644	196	118	274	6
454	538	495	611	3
83	590	135	522	2
62	131	567	275	7
253	350	313	267	8
172	311	264	310	5
227	304	322	274	8
108	69	611	267	7
245	298	306	271	8
128	260	223	289	5
169	243	193	250	5
192	329	289	167	4
648	2	298	325	6
281	355	371	358	8
92	177	89	259	1
219	184	239	298	5
216	290	294	238	4
104	252	190	336	5
219	297	249	268	5
0	83	571	310	7
120	445	80	516	2
180	259	581	300	7
43	86	568	278	7
180	232	247	297	5
147	93	515	181	7
224	327	238	226	4
66	349	273	316	5
109	0	536	276	7
119	193	555	236	7
305	317	212	331	8
271	261	289	301	8
166	232	500	141	7
243	329	296	243	8
350	197	242	157	4
173	263	556	150	7
211	248	278	331	5
456	313	163	239	6
163	293	261	266	5
189	284	255	275	5
214	277	327	302	8
76	269	581	240	7
158	244	563	256	7
608	236	247	271	6
130	222	172	217	1
208	154	272	224	5
231	205	265	255	5
398	272	330	309	8
500	301	292	149	6
144	217	528	249	7
209	305	336	267	8
127	221	193	243	5
166	218	471	177	7
170	236	292	206	4
121	129	559	152	7
360	422	424	355	3
82	0	594	263	7
75	8	544	236	7
248	122	304	229	5
265	312	265	268	8
43	191	121	238	1
131	124	445	216	7
92	0	476	159	7
258	223	279	302	5
109	255	125	163	1
38	117	621	186	7
279	282	310	287	8
95	0	66	68	1
244	256	281	243	4
110	206	521	185	7
208	189	285	255	5
189	212	297	260	5
643	0	240	207	6
0	205	564	213	7
287	350	352	316	8
287	244	344	349	8
219	313	323	246	8
128	145	578	233	7
79	174	526	233	7
95	109	504	303	7
145	274	288	269	5
116	218	496	112	7
205	261	199	559	2
85	197	136	199	1
34	129	155	193	1
272	299	288	301	8
466	541	459	503	3
84	155	534	275	7
161	165	542	294	7
176	203	570	57	7
93	298	572	250	7
227	311	252	245	4
0	690	10	430	2
112	83	530	243	7
240	298	309	292	8
639	113	269	240	6
238	266	203	198	4
190	258	309	294	5
75	198	553	259	7
157	191	559	246	7
129	115	628	305	7
266	291	278	279	8
62	167	522	255	7
164	334	332	304	8
229	294	258	267	5
109	116	588	195	7
119	344	50	249	5
42	106	530	272	7
169	283	269	548	5
91	2	513	205	7
198	241	261	237	5
144	286	264	270	5
28	79	148	32	1
213	176	415	245	7
62	594	173	463	2
258	281	269	301	8
250	288	317	225	4
111	222	140	303	5
185	266	278	214	4
36	0	400	195	7
160	156	664	307	7
219	232	270	294	5
165	190	515	226	7
209	272	341	272	8
107	160	579	136	7
377	443	415	568	3
197	370	283	349	8
530	161	329	150	6
250	214	252	309	5
121	164	536	271	7
271	281	299	274	8
245	286	262	272	8
83	156	488	271	7
157	0	392	101	7
288	304	276	117	4
176	252	292	280	5
130	119	537	315	7
245	253	295	280	5
187	59	494	208	7
192	228	282	204	4
146	265	214	335	5
136	297	235	305	5
674	772	611	614	9
676	543	473	406	9
197	294	293	258	5
599	387	353	353	6
669	241	273	264	6
166	163	573	195	7
150	315	239	248	5
115	167	572	108	7
9	487	89	420	2
242	354	290	184	4
177	236	245	272	5
156	168	529	306	7
166	225	444	255	7
80	82	405	1	7
185	258	313	279	5
294	320	297	298	8
154	80	366	120	1
118	102	592	125	7
203	301	276	289	5
210	267	250	314	5
228	157	183	271	5
278	264	255	281	8
211	314	275	271	8
199	255	586	260	7
266	329	520	297	8
223	310	248	204	4
277	319	229	214	4
629	82	251	136	6
93	146	575	192	7
234	312	285	210	4
85	242	585	294	7
170	230	564	260	7
208	248	239	256	5
317	347	276	301	8
407	312	352	322	8
0	411	42	423	2
103	162	588	304	7
192	299	260	273	5
182	251	242	228	5
95	191	532	308	7
256	278	246	158	4
167	183	557	290	7
102	215	530	216	7
139	39	599	280	7
207	281	286	233	4
186	229	250	263	5
180	285	283	167	4
101	205	524	311	7
218	321	299	215	4
601	90	223	299	6
228	332	208	225	4
214	330	257	290	8
103	218	498	279	7
15	173	6	56	1
246	257	265	316	5
148	219	343	200	4
208	38	204	162	1
245	287	251	137	4
126	35	526	260	7
182	278	299	77	4
125	240	553	191	7
106	180	576	254	7
258	300	218	266	5
21	200	546	208	7
123	181	378	257	5
81	96	600	176	7
180	260	524	241	7
11	136	565	207	7
456	502	440	464	3
93	139	560	262	7
268	306	320	313	8
81	371	250	319	5
631	541	386	340	9
76	591	0	487	2
182	84	395	181	7
124	252	606	260	7
145	49	586	302	7
47	245	125	113	1
73	0	389	232	7
170	266	186	270	5
238	324	336	299	8
160	689	19	520	2
52	205	579	227	7
630	303	320	305	6
242	412	328	246	8
128	157	528	186	7
139	180	194	191	1
284	327	320	242	8
81	462	185	521	2
97	177	570	161	7
164	203	403	233	5
0	0	575	229	7
121	171	539	295	7
182	314	228	252	5
126	0	374	144	1
256	273	229	219	4
204	70	295	180	1
132	269	533	199	7
105	261	328	297	5
315	412	361	366	8
252	248	283	259	5
137	160	611	277	7
415	501	438	586	3
167	187	544	260	7
197	278	318	256	5
241	137	562	205	7
115	136	510	129	7
208	250	285	309	5
85	555	137	503	2
26	8	473	98	7
106	157	160	31	1
209	269	268	292	5
34	81	633	212	7
443	512	430	435	3
117	140	541	67	7
236	175	141	491	5
270	302	300	363	8
48	226	548	233	7
228	229	182	246	5
130	135	585	264	7
173	192	551	259	7
159	658	112	539	2
313	462	276	319	8
163	137	559	134	7
60	115	369	130	1
114	68	538	253	7
53	102	159	497	5
146	135	236	219	1
78	103	107	0	1
79	89	568	247	7
0	93	542	326	7
114	76	494	250	7
231	190	281	167	4
156	0	576	291	7
0	238	504	258	7
234	330	323	296	8
389	429	416	603	3
204	321	172	152	4
66	557	154	499	2
15	630	185	440	2
188	299	275	265	5
302	252	206	289	5
614	0	278	246	6
135	189	46	210	1
170	181	479	247	7
253	252	282	281	5
181	248	527	235	7
152	301	276	206	4
67	252	577	238	7
167	158	211	65	1
154	386	271	337	8
154	123	557	240	7
247	362	339	320	8
465	443	424	361	3
211	230	183	86	4
233	292	289	279	8
87	281	66	509	2
197	212	320	256	5
175	108	266	253	5
197	145	589	179	7
57	145	563	187	7
193	231	238	209	4
142	238	267	245	5
32	423	66	522	2
215	376	294	283	8
463	329	268	180	6
132	231	136	292	5
146	45	565	367	7
135	163	582	206	7
206	272	245	230	4
134	0	550	228	7
150	281	210	232	5
144	161	578	186	7
137	176	274	293	5
234	239	298	274	5
166	169	540	278	7
150	190	295	243	5
105	213	600	153	7
86	153	576	276	7
123	153	475	256	7
272	299	310	330	8
117	188	506	211	7
193	259	272	288	5
68	88	541	279	7
270	300	270	281	8
81	7	590	254	7
651	246	327	347	6
232	325	312	266	8
614	190	494	325	6
254	345	185	275	8
165	280	311	278	5
170	53	550	271	7
81	117	608	175	7
130	159	582	319	7
12	165	551	206	7
363	409	240	11	4
660	5	292	219	6
158	296	250	292	5
81	414	100	497	2
50	138	485	209	7
152	88	507	216	7
111	161	572	247	7
211	179	507	289	7
227	286	278	149	4
42	178	610	267	7
46	117	588	272	7
572	158	119	212	6
309	211	193	282	5
119	235	586	92	7
143	5	575	219	7
559	259	236	217	6
144	139	520	257	7
95	177	561	119	7
178	165	274	482	5
70	421	192	357	2
208	186	173	285	5
606	213	210	281	6
124	151	135	227	1
589	343	372	292	6
149	123	593	288	7
140	187	139	110	1
609	304	253	263	6
249	293	266	304	8
57	584	32	561	2
59	239	494	216	7
127	226	499	121	7
117	181	580	315	7
218	333	308	289	8
121	0	502	253	7
145	257	206	185	4
235	260	286	307	5
272	258	303	196	4
83	524	34	548	2
0	686	10	501	2
37	78	562	74	7
164	295	310	305	5
238	243	266	255	5
126	141	375	159	7
123	123	515	189	7
272	326	273	325	8
118	195	528	206	7
38	206	120	467	5
108	167	562	183	7
162	101	207	239	1
160	0	628	244	7
226	282	277	287	5
118	204	542	329	7
251	321	317	279	8
438	484	392	332	9
0	582	157	494	2
134	0	529	186	7
202	306	207	322	5
211	294	272	280	5
169	95	549	217	7
284	300	253	259	8
60	154	585	269	7
236	315	246	264	8
180	288	239	254	5
197	316	299	298	8
141	170	633	269	7
130	184	489	192	7
204	259	298	308	5
298	338	290	259	8
188	215	549	226	7
233	132	246	155	1
100	231	554	112	7
102	0	560	263	7
275	208	205	203	4
299	359	372	341	8
106	85	501	281	7
112	9	536	220	7
231	303	274	257	8
147	478	298	298	8
143	79	543	285	7
84	59	433	261	7
257	259	256	197	4
242	211	299	202	4
288	336	313	323	8
118	210	526	257	7
163	156	529	291	7
144	32	587	282	7
49	252	535	201	7
414	454	388	638	3
183	214	543	284	7
150	131	582	207	7
17	169	516	159	7
228	305	296	309	8
88	64	528	108	7
66	117	599	222	7
0	603	240	493	2
78	159	580	318	7
39	103	508	201	7
135	191	529	266	7
90	286	132	485	2
207	290	242	186	4
99	204	373	251	5
99	107	586	209	7
280	303	218	281	8
154	102	566	220	7
88	225	120	189	1
108	414	0	517	2
105	98	536	295	7
179	281	239	236	5
215	239	286	347	5
297	406	343	379	8
180	250	272	234	5
256	279	249	189	4
176	268	220	160	4
197	304	338	285	8
98	123	392	220	7
181	345	260	230	4
73	59	585	246	7
168	222	614	261	7
139	275	284	191	4
585	219	244	251	6
260	315	281	163	4
212	269	256	162	4
56	103	534	240	7
147	0	503	217	7
261	257	297	288	8
146	39	531	170	7
94	187	517	252	7
138	739	257	475	2
220	311	298	236	4
226	295	372	345	8
256	330	318	322	8
11	70	611	225	7
196	168	528	222	7
105	194	532	219	7
134	0	563	265	7
188	151	257	194	1
389	285	273	15	4
229	225	585	180	7
136	91	588	308	7
133	0	533	59	7
100	151	572	266	7
108	79	430	179	7
507	194	250	95	6
74	117	544	289	7
237	336	278	302	8
157	283	271	260	5
630	434	580	394	9
126	203	380	243	5
221	217	296	259	5
5	104	573	243	7
74	224	508	149	7
107	127	525	267	7
103	90	576	254	7
194	173	580	192	7
136	231	563	217	7
601	206	178	290	6
151	203	181	156	1
216	351	304	241	8
591	70	313	257	6
296	330	333	242	8
523	82	242	280	6
268	353	225	309	8
339	325	513	284	8
631	288	301	305	6
115	446	79	490	2
317	427	514	432	3
244	327	303	351	8
217	289	212	234	4
252	239	188	326	5
107	124	594	244	7
582	597	478	431	9
270	369	331	293	8
154	123	68	144	1
124	247	357	211	4
136	185	600	260	7
55	297	0	502	2
117	0	513	79	7
199	280	268	260	5
628	156	277	265	6
644	333	372	287	6
215	459	357	334	8
285	289	231	264	8
138	136	144	190	1
102	363	197	263	5
116	292	243	251	5
99	117	525	172	7
273	235	283	302	8
225	322	303	289	8
106	163	619	256	7
261	296	292	188	4
175	263	307	216	4
165	189	543	265	7
220	267	268	270	5
421	441	389	444	3
273	269	257	266	8
208	175	567	249	7
120	104	574	228	7
609	166	278	258	6
167	143	541	261	7
208	279	280	286	5
99	227	541	176	7
237	281	202	245	5
313	281	303	265	8
245	254	256	255	5
521	331	282	266	6
195	306	304	159	4
249	288	207	231	4
213	310	281	182	4
96	187	560	274	7
551	477	462	551	3
223	357	278	262	8
199	271	287	249	5
155	115	126	0	1
202	259	256	230	5
224	282	316	330	8
86	167	182	478	5
184	244	260	185	4
214	318	280	136	4
170	61	556	215	7
249	287	251	208	4
245	126	243	130	1
186	285	254	307	5
190	281	187	255	5
146	0	622	295	7
334	400	397	259	8
217	254	249	256	5
27	170	235	58	1
135	593	190	522	2
113	194	488	0	7
128	0	508	169	7
646	36	217	271	6
118	0	515	238	7
71	12	594	273	7
122	113	175	174	1
209	342	316	255	8
238	364	292	296	8
120	276	258	221	5
274	276	214	127	4
605	330	322	288	6
112	228	124	184	1
265	420	629	559	3
0	119	589	242	7
110	197	512	285	7
76	201	466	205	7
191	271	354	232	4
195	290	317	345	8
145	0	60	155	1
206	248	239	218	4
339	363	352	560	3
177	274	184	300	5
277	330	339	277	8
0	134	578	285	7
186	313	298	278	5
153	91	553	282	7
143	83	576	251	7
297	252	240	221	4
138	34	561	293	7
205	242	571	184	7
216	275	286	264	5
631	0	277	242	6
18	93	628	231	7
402	450	367	361	3
240	292	329	294	8
630	0	283	257	6
79	136	189	167	1
130	250	571	261	7
833	771	610	417	9
197	161	278	288	5
16	109	163	157	1
45	173	531	286	7
269	594	269	453	3
142	98	531	163	7
195	260	257	240	5
531	651	467	387	9
230	220	281	220	4
191	274	197	278	5
218	163	567	234	7
255	390	310	280	8
143	686	512	559	3
221	341	274	291	8
284	275	229	280	8
100	144	569	315	7
234	293	305	290	8
205	249	131	242	5
235	274	275	218	4
642	806	322	288	9
100	0	636	310	7
25	0	527	231	7
475	546	405	368	9
279	327	283	286	8
230	292	293	257	8
287	304	342	259	8
329	166	276	286	5
35	212	536	259	7
127	239	532	240	7
248	314	329	254	8
286	332	571	333	8
305	202	217	231	4
381	448	418	594	3
154	183	194	244	5
261	197	286	299	5
316	431	332	268	8
274	166	557	278	7
381	455	402	441	3
107	230	605	282	7
151	191	168	268	5
276	290	216	264	8
106	222	120	157	1
197	347	265	235	4
89	0	533	193	7
273	368	351	321	8
140	232	378	163	4
206	311	195	215	4
157	245	599	274	7
20	100	110	107	1
203	241	301	266	5
140	49	352	0	1
73	71	550	259	7
124	146	546	273	7
202	0	224	191	1
128	96	94	22	1
168	180	511	179	7
250	203	408	106	4
145	276	583	283	7
165	246	164	623	2
56	0	555	295	7
148	140	592	275	7
172	0	539	244	7
99	173	515	228	7
26	221	597	230	7
133	0	426	193	7
405	444	427	550	3
228	225	319	187	4
68	37	508	211	7
190	328	273	384	8
169	157	181	266	5
145	146	369	192	4
160	155	575	171	7
197	0	539	279	7
114	242	391	215	4
279	331	278	190	4
68	33	572	189	7
271	246	265	193	4
249	235	334	259	8
24	55	545	253	7
516	213	268	124	6
84	573	120	465	2
105	0	563	282	7
475	482	395	371	9
56	414	170	442	2
232	435	337	288	8
287	275	313	310	8
83	193	0	467	2
237	211	533	316	7
232	286	316	163	4
111	182	376	0	4
271	280	304	288	8
591	0	290	180	6
142	156	561	213	7
229	329	325	271	8
124	208	624	254	7
77	152	351	232	5
177	262	243	314	5
95	149	582	251	7
44	203	536	290	7
175	1	554	270	7
286	318	619	276	7
106	247	664	310	7
77	207	145	301	5
622	107	202	308	6
223	232	239	290	5
611	411	285	290	6
158	0	623	247	7
184	223	261	312	5
162	44	224	229	1
128	173	73	194	1
97	385	194	183	4
161	0	188	207	1
296	285	341	310	8
113	160	565	210	7
146	91	549	215	7
173	217	173	190	1
263	282	288	271	8
278	273	407	180	4
234	179	270	274	5
219	287	223	171	4
143	124	216	213	1
183	286	279	244	5
194	316	284	281	5
179	549	252	262	8
115	127	520	240	7
231	332	300	206	4
118	146	632	316	7
371	398	402	602	3
203	274	199	264	5
241	339	344	257	8
165	147	410	176	7
270	237	191	296	5
269	304	232	123	4
226	213	238	248	5
202	160	598	219	7
113	433	0	566	2
148	211	621	334	7
474	230	172	170	6
189	161	170	260	5
277	602	297	494	3
109	161	533	200	7
159	213	533	257	7
97	167	118	115	1
163	216	285	292	5
42	0	346	132	1
166	245	274	248	5
213	251	230	234	5
140	566	136	470	2
266	103	504	153	7
221	263	186	237	5
96	207	534	230	7
173	263	561	266	7
96	160	562	256	7
368	293	302	285	8
210	154	257	222	5
243	287	315	309	8
10	186	578	181	7
250	357	284	275	8
160	146	391	194	7
162	266	536	316	7
73	229	589	300	7
203	295	191	235	5
103	37	615	208	7
110	156	648	246	7
105	66	605	253	7
556	681	591	402	9
197	80	547	204	7
271	271	259	197	4
129	245	424	117	4
146	3	541	282	7
92	232	572	223	7
88	71	520	131	7
263	200	276	314	5
228	324	330	297	8
88	64	610	313	7
170	287	232	230	5
89	196	549	205	7
28	228	529	204	7
62	44	328	43	1
83	16	531	208	7
446	496	452	632	3
176	141	568	181	7
63	105	524	277	7
75	0	562	188	7
130	247	86	222	1
193	333	308	218	4
121	200	604	258	7
186	186	495	250	7
112	262	288	275	5
156	256	302	246	5
0	183	569	195	7
132	151	276	162	1
296	430	371	396	8
249	394	237	102	4
152	0	534	90	7
116	7	537	272	7
0	359	152	427	2
208	186	534	218	7
49	141	538	106	7
67	134	395	2	1
305	364	509	319	8
135	570	74	509	2
99	105	556	135	7
552	104	146	302	6
0	0	608	69	7
252	353	414	276	8
174	192	317	364	5
182	71	125	207	1
77	173	554	268	7
142	111	575	244	7
78	188	544	182	7
139	14	160	177	1
165	190	588	86	7
98	0	524	144	7
162	183	133	5	1
86	38	378	123	1
142	186	294	183	4
46	66	543	108	7
12	149	431	166	7
145	179	138	140	1
121	113	128	219	1
146	260	299	216	4
251	280	322	350	8
174	53	169	296	1
255	313	217	127	4
5	147	595	239	7
285	277	299	339	8
83	463	3	460	2
243	310	336	235	8
200	322	305	203	4
360	258	499	247	8
75	8	475	194	7
133	298	577	279	7
157	243	226	210	5
94	0	605	255	7
209	210	266	326	5
131	207	577	300	7
174	328	322	283	8
98	182	585	280	7
123	5	559	234	7
250	320	330	279	8
99	198	561	304	7
116	196	142	269	1
130	243	286	222	5
218	120	287	242	5
49	311	213	264	5
168	284	204	337	5
11	397	0	503	2
78	0	552	213	7
110	168	556	245	7
221	294	298	278	8
334	320	352	348	8
233	183	500	220	7
109	281	551	294	7
117	0	392	200	7
671	156	211	267	6
4	143	565	229	7
72	35	555	266	7
154	63	594	313	7
141	0	579	255	7
619	688	609	502	9
164	292	284	291	5
185	247	238	336	5
82	251	517	250	7
166	132	517	238	7
215	277	210	293	5
120	226	520	213	7
226	79	314	256	5
325	315	316	221	8
226	283	203	249	5
659	87	221	219	6
235	313	315	330	8
653	0	297	286	6
266	254	275	201	4
194	261	240	287	5
270	348	337	249	8
174	316	296	157	4
277	194	299	263	5
98	203	565	174	7
610	681	422	398	9
109	585	243	522	2
91	86	375	210	7
203	311	320	263	8
63	248	541	331	7
247	290	215	200	4
104	86	154	184	1
129	143	520	273	7
192	316	305	271	8
380	544	456	328	9
187	232	565	271	7
549	381	567	246	9
127	258	542	87	7
126	202	574	267	7
67	0	604	284	7
211	213	191	263	5
187	275	254	309	5
70	49	151	213	1
328	366	310	266	8
190	295	292	284	5
159	288	262	250	5
112	157	521	306	7
56	46	610	343	7
138	51	567	264	7
624	0	297	228	6
49	220	579	247	7
111	224	561	265	7
176	310	279	314	5
117	174	621	322	7
176	89	158	182	1
244	257	305	239	4
104	204	562	217	7
161	308	276	250	5
223	225	268	175	4
84	210	554	175	7
136	122	609	285	7
244	322	325	244	8
69	92	538	236	7
181	173	362	195	4
155	142	550	221	7
619	208	262	319	6
145	284	225	201	4
281	350	302	269	8
276	276	247	300	8
206	306	256	286	5
149	100	198	199	1
134	0	566	200	7
98	39	561	258	7
181	238	589	177	7
47	246	480	229	7
110	109	562	240	7
244	272	236	148	4
140	0	561	170	7
73	28	367	115	1
385	454	405	595	3
166	134	213	419	5
130	313	250	320	5
156	154	578	230	7
73	185	561	259	7
111	0	552	157	7
259	224	225	156	4
39	138	442	208	7
220	268	314	262	5
173	309	305	289	5
102	200	575	257	7
0	280	100	336	5
103	114	183	248	1
300	278	304	276	8
311	351	380	377	8
261	326	322	242	8
52	247	562	277	7
401	483	418	376	3
184	202	582	333	7
208	264	255	292	5
295	330	343	303	8
251	284	251	321	8
557	232	210	295	6
337	378	364	293	8
609	391	330	341	6
174	224	322	295	5
21	178	409	111	7
155	257	230	303	5
254	150	175	203	1
112	79	369	200	7
111	42	581	197	7
150	199	577	277	7
97	211	545	264	7
155	115	497	162	7
138	214	252	193	4
93	154	536	275	7
639	230	333	266	6
147	72	596	293	7
154	89	539	286	7
218	294	297	273	8
197	277	278	236	4
241	320	297	249	8
155	37	557	232	7
165	319	274	235	4
82	0	553	272	7
0	537	0	453	2
207	211	296	257	5
274	193	284	262	5
103	257	533	228	7
222	313	360	344	8
67	235	231	219	5
71	116	428	245	7
159	190	435	219	7
137	217	602	253	7
70	445	5	557	2
120	215	195	148	1
126	205	563	246	7
72	121	68	174	1
157	175	523	262	7
145	215	68	99	1
391	447	322	299	8
233	260	193	198	4
80	90	0	205	1
542	225	173	264	6
237	268	288	280	5
126	50	515	137	7
117	41	590	167	7
155	246	254	213	5
160	2	543	248	7
307	126	320	194	4
244	333	585	268	7
171	282	287	262	5
0	91	541	253	7
263	264	236	172	4
207	303	247	256	5
149	210	239	216	5
0	133	590	137	7
234	308	287	343	8
625	359	367	299	6
184	288	273	167	4
246	281	287	285	8
609	656	488	458	9
134	191	483	229	7
177	81	566	295	7
184	234	263	289	5
155	280	288	231	5
192	229	288	193	4
221	309	303	278	8
237	246	223	291	5
153	124	521	200	7
257	264	605	281	7
188	328	253	184	4
50	28	534	219	7
18	174	177	301	1
180	280	558	148	7
116	138	156	257	1
202	275	304	331	5
114	204	589	313	7
137	196	506	260	7
243	189	314	245	5
117	0	494	70	7
147	223	617	256	7
277	257	224	232	4
50	135	593	251	7
177	206	207	197	4
170	363	213	177	4
230	322	292	260	8
144	242	284	238	5
201	363	266	326	8
159	332	299	228	4
276	364	408	368	8
80	209	534	259	7
670	228	302	281	6
141	215	593	200	7
146	84	172	121	1
173	235	65	503	2
128	206	512	229	7
237	205	622	262	7
90	274	222	68	4
200	168	531	252	7
68	103	582	229	7
121	60	553	206	7
92	48	510	229	7
322	400	395	359	8
98	278	264	282	5
64	199	206	453	5
120	163	548	231	7
269	279	235	281	8
180	212	194	167	4
625	269	215	316	6
